Customer ID;Customer Name;Channel;Customer Tier;Start Month
C001232;CarePharm FR #1232;Pharmacy;S;01/04/2024 00:00
C001233;PharmaPluz FR #1233;Pharmacy;M;01/07/2024 00:00
C001234;HealthPoint FR #1234;Pharmacy;M;01/03/2024 00:00
C001235;CarePharm FR #1235;Pharmacy;M;01/05/2024 00:00
C001236;MediKore FR #1236;Pharmacy;L;01/07/2024 00:00
C001237;HealthPoint FR #1237;Pharmacy;M;01/06/2024 00:00
C001238;PharmaPluz FR #1238;Pharmacy;M;01/10/2024 00:00
C001239;PharmaPluz FR #1239;Pharmacy;M;01/09/2024 00:00
C001240;NutriPharm FR #1240;Pharmacy;S;01/02/2024 00:00
C001241;MediKore FR #1241;Pharmacy;S;01/04/2024 00:00
C001242;PharmaPluz FR #1242;Pharmacy;S;01/06/2024 00:00
C001243;Carrefouk FR #1243;Retail;L;01/06/2024 00:00
C001244;Carrefouk FR #1244;Retail;M;01/12/2024 00:00
C001245;Intermarche FR #1245;Retail;M;01/01/2024 00:00
C001246;Aldii FR #1246;Retail;L;01/08/2024 00:00
C001247;Tesko FR #1247;Retail;M;01/06/2024 00:00
C001248;Aldii FR #1248;Retail;S;01/08/2024 00:00
C001249;Rewee FR #1249;Retail;M;01/06/2024 00:00
C001250;Edekae FR #1250;Retail;L;01/11/2024 00:00
C001251;Carrefouk FR #1251;Retail;M;01/04/2024 00:00
C001252;Carrefouk FR #1252;Retail;L;01/07/2024 00:00
C001253;Sparr FR #1253;Retail;M;01/04/2024 00:00
C001254;Rewee FR #1254;Retail;M;01/12/2024 00:00
C001255;Tesko FR #1255;Retail;L;01/01/2024 00:00
C001256;Tesko FR #1256;Retail;M;01/08/2024 00:00
C001257;Sparr FR #1257;Retail;M;01/11/2024 00:00
C001258;Lidll FR #1258;Retail;M;01/09/2024 00:00
C001259;Lidll FR #1259;Retail;L;01/08/2024 00:00
C001260;Intermarche FR #1260;Retail;M;01/03/2024 00:00
C001261;Rewee FR #1261;Retail;M;01/07/2024 00:00
C001262;Tesko FR #1262;Retail;M;01/12/2024 00:00
C001263;Tesko FR #1263;Retail;L;01/01/2024 00:00
C001264;Aldii FR #1264;Retail;S;01/11/2024 00:00
C001265;AthletiX FR #1265;Retail Sport;M;01/10/2024 00:00
C001266;Intersportt FR #1266;Retail Sport;S;01/12/2024 00:00
C001267;SportDirekt FR #1267;Retail Sport;S;01/11/2024 00:00
C001268;Intersportt FR #1268;Retail Sport;L;01/12/2024 00:00
C001269;FitZone FR #1269;Retail Sport;L;01/02/2024 00:00
C001270;FitZone FR #1270;Retail Sport;M;01/08/2024 00:00
C001271;Decathlonn FR #1271;Retail Sport;L;01/01/2024 00:00
C001272;SportDirekt FR #1272;Retail Sport;M;01/06/2024 00:00
C001273;Intersportt FR #1273;Retail Sport;M;01/01/2024 00:00
C001274;Decatlon FR #1274;Retail Sport;M;01/06/2024 00:00
C001275;FitZone FR #1275;Retail Sport;L;01/09/2024 00:00
C001276;NutriHub DE Online #1276;E-commerce;M;01/02/2024 00:00
C001277;VitaBox DE Online #1277;E-commerce;S;01/09/2024 00:00
C001278;NutriHub DE Online #1278;E-commerce;S;01/02/2024 00:00
C001279;WellKart DE Online #1279;E-commerce;L;01/03/2024 00:00
C001280;NutriHub DE Online #1280;E-commerce;S;01/09/2024 00:00
C001281;VitaBox DE Online #1281;E-commerce;M;01/05/2024 00:00
C001282;PrimeFuel DE Online #1282;E-commerce;S;01/04/2024 00:00
C001283;WellKart DE Online #1283;E-commerce;S;01/10/2024 00:00
C001284;ZenBasket DE Online #1284;E-commerce;M;01/08/2024 00:00
C001285;FitNest DE Online #1285;E-commerce;S;01/04/2024 00:00
C001286;CarePharm DE #1286;Pharmacy;S;01/08/2024 00:00
C001287;VitaCare DE #1287;Pharmacy;S;01/09/2024 00:00
C001288;PharmaPluz DE #1288;Pharmacy;M;01/08/2024 00:00
C001289;VitaCare DE #1289;Pharmacy;M;01/02/2024 00:00
C001290;EuroPharmx DE #1290;Pharmacy;M;01/09/2024 00:00
C001291;VitaCare DE #1291;Pharmacy;S;01/03/2024 00:00
C001292;CarePharm DE #1292;Pharmacy;L;01/09/2024 00:00
C001293;VitaCare DE #1293;Pharmacy;S;01/07/2024 00:00
C001294;CarePharm DE #1294;Pharmacy;S;01/10/2024 00:00
C001295;Tesko DE #1295;Retail;M;01/07/2024 00:00
C001296;Carrefouk DE #1296;Retail;M;01/04/2024 00:00
C001297;Aldii DE #1297;Retail;M;01/02/2024 00:00
C001298;Sparr DE #1298;Retail;M;01/03/2024 00:00
C001299;Auchon DE #1299;Retail;M;01/09/2024 00:00
C001300;Carrefouk DE #1300;Retail;L;01/07/2024 00:00
C001301;Tesko DE #1301;Retail;L;01/08/2024 00:00
C001302;Auchon DE #1302;Retail;M;01/09/2024 00:00
C001303;Carrefouk DE #1303;Retail;S;01/07/2024 00:00
C001304;Sparr DE #1304;Retail;S;01/05/2024 00:00
C001305;Tesko DE #1305;Retail;M;01/04/2024 00:00
C001306;Auchon DE #1306;Retail;M;01/09/2024 00:00
C001307;Tesko DE #1307;Retail;L;01/11/2024 00:00
C001308;Sparr DE #1308;Retail;M;01/06/2024 00:00
C001309;Edekae DE #1309;Retail;M;01/04/2024 00:00
C001310;Rewee DE #1310;Retail;L;01/03/2024 00:00
C001311;Rewee DE #1311;Retail;L;01/02/2024 00:00
C001312;Sparr DE #1312;Retail;S;01/11/2024 00:00
C001313;Auchon DE #1313;Retail;M;01/05/2024 00:00
C001314;Auchon DE #1314;Retail;M;01/04/2024 00:00
C001315;Intermarche DE #1315;Retail;L;01/02/2024 00:00
C001316;Sparr DE #1316;Retail;M;01/08/2024 00:00
C001317;Sparr DE #1317;Retail;M;01/06/2024 00:00
C001318;Sparr DE #1318;Retail;L;01/06/2024 00:00
C001319;Edekae DE #1319;Retail;M;01/02/2024 00:00
C001320;Carrefouk DE #1320;Retail;S;01/05/2024 00:00
C001321;Rewee DE #1321;Retail;L;01/01/2024 00:00
C001322;Aldii DE #1322;Retail;L;01/09/2024 00:00
C001323;Sparr DE #1323;Retail;L;01/09/2024 00:00
C001324;Intermarche DE #1324;Retail;L;01/07/2024 00:00
C001325;Intersportt DE #1325;Retail Sport;L;01/04/2024 00:00
C001326;AthletiX DE #1326;Retail Sport;M;01/02/2024 00:00
C001327;AthletiX DE #1327;Retail Sport;M;01/06/2024 00:00
C001328;Decatlon DE #1328;Retail Sport;L;01/06/2024 00:00
C001329;SportDirekt DE #1329;Retail Sport;L;01/08/2024 00:00
C001330;Decathlonn DE #1330;Retail Sport;L;01/09/2024 00:00
C001331;AthletiX DE #1331;Retail Sport;L;01/09/2024 00:00
C001332;FitZone DE #1332;Retail Sport;S;01/12/2024 00:00
C001333;Decatlon DE #1333;Retail Sport;L;01/06/2024 00:00
C001334;FitZone DE #1334;Retail Sport;M;01/10/2024 00:00
C001335;Decatlon DE #1335;Retail Sport;M;01/01/2024 00:00
C001336;AthletiX DE #1336;Retail Sport;M;01/10/2024 00:00
C001337;SportDirekt DE #1337;Retail Sport;M;01/04/2024 00:00
C001338;PrimeFuel GR Online #1338;E-commerce;M;01/10/2024 00:00
C001339;PrimeFuel GR Online #1339;E-commerce;S;01/05/2024 00:00
C001340;WellKart GR Online #1340;E-commerce;S;01/10/2024 00:00
C001341;FitNest GR Online #1341;E-commerce;L;01/06/2024 00:00
C001342;PulseMarket GR Online #1342;E-commerce;M;01/08/2024 00:00
C001343;NutriHub GR Online #1343;E-commerce;S;01/09/2024 00:00
C001344;PrimeFuel GR Online #1344;E-commerce;S;01/01/2024 00:00
C001345;NutriHub GR Online #1345;E-commerce;S;01/04/2024 00:00
C001346;VitaBox GR Online #1346;E-commerce;S;01/10/2024 00:00
C001347;VitaBox GR Online #1347;E-commerce;S;01/07/2024 00:00
C001348;PrimeFuel GR Online #1348;E-commerce;S;01/07/2024 00:00
C001349;NutriHub GR Online #1349;E-commerce;S;01/05/2024 00:00
C001350;NutriHub GR Online #1350;E-commerce;S;01/02/2024 00:00
C001351;ZenBasket GR Online #1351;E-commerce;M;01/04/2024 00:00
C001352;VitaBox GR Online #1352;E-commerce;M;01/06/2024 00:00
C001353;FitNest GR Online #1353;E-commerce;M;01/06/2024 00:00
C001354;PulseMarket GR Online #1354;E-commerce;M;01/03/2024 00:00
C001355;EuroPharmx GR #1355;Pharmacy;S;01/05/2024 00:00
C001356;NutriPharm GR #1356;Pharmacy;M;01/05/2024 00:00
C001357;PharmaPluz GR #1357;Pharmacy;M;01/08/2024 00:00
C001358;PharmaPluz GR #1358;Pharmacy;M;01/07/2024 00:00
C001359;CarePharm GR #1359;Pharmacy;M;01/02/2024 00:00
C001360;CarePharm GR #1360;Pharmacy;M;01/03/2024 00:00
C001361;HealthPoint GR #1361;Pharmacy;M;01/11/2024 00:00
C001362;NutriPharm GR #1362;Pharmacy;S;01/01/2024 00:00
C001363;Lidll GR #1363;Retail;M;01/10/2024 00:00
C001364;Rewee GR #1364;Retail;L;01/01/2024 00:00
C001365;Edekae GR #1365;Retail;M;01/07/2024 00:00
C001366;Intermarche GR #1366;Retail;M;01/11/2024 00:00
C001367;Tesko GR #1367;Retail;M;01/03/2024 00:00
C001368;Intersportt GR #1368;Retail Sport;L;01/02/2024 00:00
C001369;FitZone GR #1369;Retail Sport;M;01/11/2024 00:00
C001370;Intersportt GR #1370;Retail Sport;M;01/03/2024 00:00
C001371;FitZone GR #1371;Retail Sport;M;01/08/2024 00:00
C001372;AthletiX GR #1372;Retail Sport;L;01/07/2024 00:00
C001373;NutriHub HU Online #1373;E-commerce;S;01/08/2024 00:00
C001374;PrimeFuel HU Online #1374;E-commerce;S;01/12/2024 00:00
C001375;NutriHub HU Online #1375;E-commerce;M;01/02/2024 00:00
C001376;PrimeFuel HU Online #1376;E-commerce;S;01/11/2024 00:00
C001377;NutriHub HU Online #1377;E-commerce;S;01/12/2024 00:00
C001378;NutriHub HU Online #1378;E-commerce;S;01/07/2024 00:00
C001379;VitaBox HU Online #1379;E-commerce;M;01/12/2024 00:00
C001380;NutriHub HU Online #1380;E-commerce;S;01/04/2024 00:00
C001381;PharmaPluz HU #1381;Pharmacy;L;01/07/2024 00:00
C001382;HealthPoint HU #1382;Pharmacy;M;01/09/2024 00:00
C001383;VitaCare HU #1383;Pharmacy;M;01/02/2024 00:00
C001384;VitaCare HU #1384;Pharmacy;M;01/05/2024 00:00
C001385;MediKore HU #1385;Pharmacy;S;01/07/2024 00:00
C001386;PharmaPluz HU #1386;Pharmacy;L;01/07/2024 00:00
C001387;Sparr HU #1387;Retail;L;01/04/2024 00:00
C001388;Edekae HU #1388;Retail;M;01/08/2024 00:00
C001389;Sparr HU #1389;Retail;M;01/12/2024 00:00
C001390;Sparr HU #1390;Retail;M;01/09/2024 00:00
C001391;Edekae HU #1391;Retail;L;01/02/2024 00:00
C001392;Rewee HU #1392;Retail;S;01/12/2024 00:00
C001393;Aldii HU #1393;Retail;M;01/10/2024 00:00
C001394;Intermarche HU #1394;Retail;S;01/04/2024 00:00
C001395;Carrefouk HU #1395;Retail;S;01/06/2024 00:00
C001396;Aldii HU #1396;Retail;L;01/11/2024 00:00
C001397;Intermarche HU #1397;Retail;M;01/07/2024 00:00
C001398;Rewee HU #1398;Retail;M;01/11/2024 00:00
C001399;Sparr HU #1399;Retail;M;01/08/2024 00:00
C001400;Edekae HU #1400;Retail;S;01/06/2024 00:00
C001401;Aldii HU #1401;Retail;L;01/08/2024 00:00
C001402;AthletiX HU #1402;Retail Sport;M;01/07/2024 00:00
C001403;SportDirekt HU #1403;Retail Sport;L;01/02/2024 00:00
C001404;AthletiX HU #1404;Retail Sport;M;01/08/2024 00:00
C001405;Decathlonn HU #1405;Retail Sport;L;01/11/2024 00:00
C001406;SportDirekt HU #1406;Retail Sport;M;01/06/2024 00:00
C001407;AthletiX HU #1407;Retail Sport;L;01/07/2024 00:00
C001408;FitNest IE Online #1408;E-commerce;L;01/05/2024 00:00
C001409;NutriHub IE Online #1409;E-commerce;M;01/05/2024 00:00
C001410;ZenBasket IE Online #1410;E-commerce;L;01/04/2024 00:00
C001411;WellKart IE Online #1411;E-commerce;S;01/07/2024 00:00
C001412;NutriHub IE Online #1412;E-commerce;M;01/09/2024 00:00
C001413;PulseMarket IE Online #1413;E-commerce;S;01/07/2024 00:00
C001414;CarePharm IE #1414;Pharmacy;L;01/08/2024 00:00
C001415;MediKore IE #1415;Pharmacy;S;01/08/2024 00:00
C001416;PharmaPluz IE #1416;Pharmacy;M;01/04/2024 00:00
C001417;VitaCare IE #1417;Pharmacy;S;01/10/2024 00:00
C001418;PharmaPluz IE #1418;Pharmacy;M;01/11/2024 00:00
C001419;Auchon IE #1419;Retail;M;01/09/2024 00:00
C001420;Aldii IE #1420;Retail;M;01/01/2024 00:00
C001421;Intermarche IE #1421;Retail;L;01/10/2024 00:00
C001422;Aldii IE #1422;Retail;M;01/09/2024 00:00
C001423;Edekae IE #1423;Retail;L;01/06/2024 00:00
C001424;Edekae IE #1424;Retail;M;01/03/2024 00:00
C001425;Edekae IE #1425;Retail;M;01/06/2024 00:00
C001426;Auchon IE #1426;Retail;S;01/02/2024 00:00
C001427;Lidll IE #1427;Retail;L;01/03/2024 00:00
C001428;Lidll IE #1428;Retail;M;01/04/2024 00:00
C001429;Rewee IE #1429;Retail;L;01/12/2024 00:00
C001430;Intermarche IE #1430;Retail;M;01/02/2024 00:00
C001431;Aldii IE #1431;Retail;M;01/04/2024 00:00
C001432;Aldii IE #1432;Retail;M;01/06/2024 00:00
C001433;Intermarche IE #1433;Retail;M;01/06/2024 00:00
C001434;Tesko IE #1434;Retail;M;01/12/2024 00:00
C001435;Auchon IE #1435;Retail;M;01/10/2024 00:00
C001436;Intersportt IE #1436;Retail Sport;S;01/12/2024 00:00
C001437;SportDirekt IE #1437;Retail Sport;L;01/02/2024 00:00
C001438;Decathlonn IE #1438;Retail Sport;M;01/06/2024 00:00
C001439;Decatlon IE #1439;Retail Sport;M;01/03/2024 00:00
C001440;ProSport IE #1440;Retail Sport;M;01/05/2024 00:00
C001441;AthletiX IE #1441;Retail Sport;L;01/05/2024 00:00
C001442;SportDirekt IE #1442;Retail Sport;M;01/05/2024 00:00
C001443;PulseMarket IT Online #1443;E-commerce;M;01/05/2024 00:00
C001444;GymMart IT Online #1444;E-commerce;S;01/02/2024 00:00
C001445;VitaBox IT Online #1445;E-commerce;S;01/01/2024 00:00
C001446;VitaBox IT Online #1446;E-commerce;S;01/05/2024 00:00
C001447;PulseMarket IT Online #1447;E-commerce;M;01/07/2024 00:00
C001448;PulseMarket IT Online #1448;E-commerce;S;01/09/2024 00:00
C001449;PulseMarket IT Online #1449;E-commerce;M;01/10/2024 00:00
C001450;NutriHub IT Online #1450;E-commerce;S;01/09/2024 00:00
C001451;PulseMarket IT Online #1451;E-commerce;M;01/09/2024 00:00
C001452;VitaBox IT Online #1452;E-commerce;S;01/05/2024 00:00
C001453;FitNest IT Online #1453;E-commerce;M;01/07/2024 00:00
C001454;PrimeFuel IT Online #1454;E-commerce;M;01/11/2024 00:00
C001455;WellKart IT Online #1455;E-commerce;S;01/08/2024 00:00
C001456;GymMart IT Online #1456;E-commerce;M;01/11/2024 00:00
C001457;PrimeFuel IT Online #1457;E-commerce;M;01/06/2024 00:00
C001458;WellKart IT Online #1458;E-commerce;S;01/11/2024 00:00
C001459;VitaBox IT Online #1459;E-commerce;S;01/10/2024 00:00
C001460;PrimeFuel IT Online #1460;E-commerce;S;01/04/2024 00:00
C001461;NutriHub IT Online #1461;E-commerce;L;01/09/2024 00:00
C001462;NutriHub IT Online #1462;E-commerce;M;01/10/2024 00:00
C001463;NutriHub IT Online #1463;E-commerce;S;01/05/2024 00:00
C001464;FitNest IT Online #1464;E-commerce;S;01/02/2024 00:00
C001465;NutriHub IT Online #1465;E-commerce;S;01/04/2024 00:00
C001466;PrimeFuel IT Online #1466;E-commerce;M;01/05/2024 00:00
C001467;PrimeFuel IT Online #1467;E-commerce;M;01/03/2024 00:00
C001468;FitNest IT Online #1468;E-commerce;M;01/11/2024 00:00
C001469;NutriHub IT Online #1469;E-commerce;M;01/03/2024 00:00
C001470;FitNest IT Online #1470;E-commerce;S;01/07/2024 00:00
C001471;PulseMarket IT Online #1471;E-commerce;M;01/11/2024 00:00
C001472;NutriHub IT Online #1472;E-commerce;S;01/07/2024 00:00
C001473;CarePharm IT #1473;Pharmacy;M;01/11/2024 00:00
C001474;VitaCare IT #1474;Pharmacy;M;01/02/2024 00:00
C001475;CarePharm IT #1475;Pharmacy;S;01/12/2024 00:00
C001476;HealthPoint IT #1476;Pharmacy;L;01/10/2024 00:00
C001477;MediKore IT #1477;Pharmacy;M;01/04/2024 00:00
C001478;NutriPharm IT #1478;Pharmacy;S;01/02/2024 00:00
C001479;MediKore IT #1479;Pharmacy;L;01/03/2024 00:00
C001480;MediKore IT #1480;Pharmacy;M;01/04/2024 00:00
C001481;PharmaPluz IT #1481;Pharmacy;M;01/12/2024 00:00
C001482;MediKore IT #1482;Pharmacy;S;01/01/2024 00:00
C001483;CarePharm IT #1483;Pharmacy;M;01/09/2024 00:00
C001484;PharmaPluz IT #1484;Pharmacy;S;01/03/2024 00:00
C001485;HealthPoint IT #1485;Pharmacy;S;01/05/2024 00:00
C001486;HealthPoint IT #1486;Pharmacy;S;01/04/2024 00:00
C001487;NutriPharm IT #1487;Pharmacy;S;01/05/2024 00:00
C001488;Aldii IT #1488;Retail;L;01/09/2024 00:00
C001489;Aldii IT #1489;Retail;S;01/07/2024 00:00
C001490;Carrefouk IT #1490;Retail;L;01/10/2024 00:00
C001491;Edekae IT #1491;Retail;M;01/10/2024 00:00
C001492;Intermarche IT #1492;Retail;L;01/03/2024 00:00
C001493;Tesko IT #1493;Retail;L;01/09/2024 00:00
C001494;Aldii IT #1494;Retail;L;01/01/2024 00:00
C001495;Tesko IT #1495;Retail;M;01/02/2024 00:00
C001496;Auchon IT #1496;Retail;L;01/05/2024 00:00
C001497;Decatlon IT #1497;Retail Sport;M;01/07/2024 00:00
C001498;Decatlon IT #1498;Retail Sport;M;01/03/2024 00:00
C001499;Intersportt IT #1499;Retail Sport;L;01/03/2024 00:00
C001500;AthletiX IT #1500;Retail Sport;L;01/10/2024 00:00
C001501;ProSport IT #1501;Retail Sport;M;01/10/2024 00:00
C001502;Intersportt IT #1502;Retail Sport;L;01/11/2024 00:00
C001503;Intersportt IT #1503;Retail Sport;S;01/02/2024 00:00
C001504;Decatlon IT #1504;Retail Sport;L;01/06/2024 00:00
C001505;NutriHub LV Online #1505;E-commerce;S;01/04/2024 00:00
C001506;ZenBasket LV Online #1506;E-commerce;M;01/04/2024 00:00
C001507;ZenBasket LV Online #1507;E-commerce;M;01/06/2024 00:00
C001508;PrimeFuel LV Online #1508;E-commerce;M;01/04/2024 00:00
C001509;PrimeFuel LV Online #1509;E-commerce;S;01/07/2024 00:00
C001510;FitNest LV Online #1510;E-commerce;S;01/04/2024 00:00
C001511;HealthPoint LV #1511;Pharmacy;L;01/01/2024 00:00
C001512;CarePharm LV #1512;Pharmacy;S;01/06/2024 00:00
C001513;CarePharm LV #1513;Pharmacy;M;01/12/2024 00:00
C001514;HealthPoint LV #1514;Pharmacy;M;01/09/2024 00:00
C001515;NutriPharm LV #1515;Pharmacy;S;01/06/2024 00:00
C001516;Edekae LV #1516;Retail;L;01/11/2024 00:00
C001517;Lidll LV #1517;Retail;L;01/07/2024 00:00
C001518;Aldii LV #1518;Retail;M;01/04/2024 00:00
C001519;Aldii LV #1519;Retail;L;01/04/2024 00:00
C001520;Auchon LV #1520;Retail;S;01/08/2024 00:00
C001521;Edekae LV #1521;Retail;L;01/04/2024 00:00
C001522;Intermarche LV #1522;Retail;L;01/03/2024 00:00
C001523;Lidll LV #1523;Retail;M;01/11/2024 00:00
C001524;Auchon LV #1524;Retail;S;01/10/2024 00:00
C001525;Rewee LV #1525;Retail;S;01/10/2024 00:00
C001526;Auchon LV #1526;Retail;M;01/10/2024 00:00
C001527;Carrefouk LV #1527;Retail;L;01/03/2024 00:00
C001528;Auchon LV #1528;Retail;M;01/04/2024 00:00
C001529;Tesko LV #1529;Retail;M;01/05/2024 00:00
C001530;Rewee LV #1530;Retail;S;01/06/2024 00:00
C001531;Lidll LV #1531;Retail;L;01/11/2024 00:00
C001532;Carrefouk LV #1532;Retail;M;01/04/2024 00:00
C001533;ProSport LV #1533;Retail Sport;L;01/02/2024 00:00
C001534;Decatlon LV #1534;Retail Sport;M;01/11/2024 00:00
C001535;Intersportt LV #1535;Retail Sport;L;01/09/2024 00:00
C001536;Decathlonn LV #1536;Retail Sport;S;01/08/2024 00:00
C001537;Decathlonn LV #1537;Retail Sport;M;01/01/2024 00:00
C001538;FitZone LV #1538;Retail Sport;L;01/09/2024 00:00
C001539;Decathlonn LV #1539;Retail Sport;S;01/06/2024 00:00
C001540;PrimeFuel LT Online #1540;E-commerce;M;01/02/2024 00:00
C001541;NutriHub LT Online #1541;E-commerce;M;01/07/2024 00:00
C001542;PulseMarket LT Online #1542;E-commerce;S;01/07/2024 00:00
C001543;WellKart LT Online #1543;E-commerce;S;01/06/2024 00:00
C001544;WellKart LT Online #1544;E-commerce;M;01/07/2024 00:00
C001545;VitaBox LT Online #1545;E-commerce;S;01/09/2024 00:00
C001546;CarePharm LT #1546;Pharmacy;M;01/12/2024 00:00
C001547;PharmaPluz LT #1547;Pharmacy;S;01/08/2024 00:00
C001548;EuroPharmx LT #1548;Pharmacy;M;01/01/2024 00:00
C001549;PharmaPluz LT #1549;Pharmacy;S;01/08/2024 00:00
C001550;PharmaPluz LT #1550;Pharmacy;M;01/07/2024 00:00
C001551;Tesko LT #1551;Retail;M;01/07/2024 00:00
C001552;Aldii LT #1552;Retail;M;01/03/2024 00:00
C001553;Tesko LT #1553;Retail;S;01/04/2024 00:00
C001554;Aldii LT #1554;Retail;M;01/08/2024 00:00
C001555;Lidll LT #1555;Retail;L;01/06/2024 00:00
C001556;Intermarche LT #1556;Retail;M;01/03/2024 00:00
C001557;Aldii LT #1557;Retail;L;01/03/2024 00:00
C001558;Intermarche LT #1558;Retail;M;01/01/2024 00:00
C001559;Lidll LT #1559;Retail;M;01/04/2024 00:00
C001560;Aldii LT #1560;Retail;M;01/12/2024 00:00
C001561;Lidll LT #1561;Retail;M;01/12/2024 00:00
C001562;Edekae LT #1562;Retail;L;01/06/2024 00:00
C001563;Intermarche LT #1563;Retail;S;01/12/2024 00:00
C001564;Tesko LT #1564;Retail;L;01/05/2024 00:00
C001565;Aldii LT #1565;Retail;L;01/02/2024 00:00
C001566;Aldii LT #1566;Retail;L;01/12/2024 00:00
C001567;Intermarche LT #1567;Retail;M;01/11/2024 00:00
C001568;Decatlon LT #1568;Retail Sport;M;01/02/2024 00:00
C001569;SportDirekt LT #1569;Retail Sport;L;01/06/2024 00:00
C001570;Decathlonn LT #1570;Retail Sport;L;01/10/2024 00:00
C001571;Decatlon LT #1571;Retail Sport;L;01/05/2024 00:00
C001572;ProSport LT #1572;Retail Sport;M;01/09/2024 00:00
C001573;ProSport LT #1573;Retail Sport;S;01/10/2024 00:00
C001574;FitZone LT #1574;Retail Sport;L;01/09/2024 00:00
C001575;VitaBox LU Online #1575;E-commerce;S;01/02/2024 00:00
C001576;NutriHub LU Online #1576;E-commerce;L;01/11/2024 00:00
C001577;WellKart LU Online #1577;E-commerce;S;01/01/2024 00:00
C001578;NutriHub LU Online #1578;E-commerce;M;01/05/2024 00:00
C001579;PulseMarket LU Online #1579;E-commerce;S;01/03/2024 00:00
C001580;PrimeFuel LU Online #1580;E-commerce;M;01/11/2024 00:00
C001581;CarePharm LU #1581;Pharmacy;L;01/02/2024 00:00
C001582;HealthPoint LU #1582;Pharmacy;M;01/08/2024 00:00
C001583;EuroPharmx LU #1583;Pharmacy;S;01/10/2024 00:00
C001584;MediKore LU #1584;Pharmacy;L;01/06/2024 00:00
C001585;CarePharm LU #1585;Pharmacy;S;01/08/2024 00:00
C001586;Edekae LU #1586;Retail;L;01/01/2024 00:00
C001587;Lidll LU #1587;Retail;L;01/03/2024 00:00
C001588;Edekae LU #1588;Retail;L;01/11/2024 00:00
C001589;Carrefouk LU #1589;Retail;L;01/08/2024 00:00
C001590;Sparr LU #1590;Retail;L;01/09/2024 00:00
C001591;Carrefouk LU #1591;Retail;M;01/05/2024 00:00
C001592;Aldii LU #1592;Retail;M;01/01/2024 00:00
C001593;Aldii LU #1593;Retail;L;01/07/2024 00:00
C001594;Lidll LU #1594;Retail;M;01/01/2024 00:00
C001595;Carrefouk LU #1595;Retail;L;01/04/2024 00:00
C001596;Sparr LU #1596;Retail;S;01/08/2024 00:00
C001597;Tesko LU #1597;Retail;M;01/08/2024 00:00
C001598;Carrefouk LU #1598;Retail;M;01/03/2024 00:00
C001599;Intermarche LU #1599;Retail;M;01/01/2024 00:00
C001600;Aldii LU #1600;Retail;M;01/05/2024 00:00
C001601;Carrefouk LU #1601;Retail;S;01/06/2024 00:00
C001602;Auchon LU #1602;Retail;M;01/10/2024 00:00
C001603;ProSport LU #1603;Retail Sport;L;01/06/2024 00:00
C001604;AthletiX LU #1604;Retail Sport;L;01/08/2024 00:00
C001605;SportDirekt LU #1605;Retail Sport;L;01/10/2024 00:00
C001606;AthletiX LU #1606;Retail Sport;S;01/06/2024 00:00
C001607;Decathlonn LU #1607;Retail Sport;M;01/06/2024 00:00
C001608;Decathlonn LU #1608;Retail Sport;L;01/10/2024 00:00
C001609;ProSport LU #1609;Retail Sport;M;01/10/2024 00:00
C001610;ZenBasket MT Online #1610;E-commerce;S;01/07/2024 00:00
C001611;GymMart MT Online #1611;E-commerce;S;01/05/2024 00:00
C001612;PrimeFuel MT Online #1612;E-commerce;M;01/08/2024 00:00
C001613;WellKart MT Online #1613;E-commerce;S;01/11/2024 00:00
C001614;PulseMarket MT Online #1614;E-commerce;S;01/08/2024 00:00
C001615;VitaBox MT Online #1615;E-commerce;S;01/03/2024 00:00
C001616;PrimeFuel MT Online #1616;E-commerce;L;01/04/2024 00:00
C001617;ZenBasket MT Online #1617;E-commerce;L;01/03/2024 00:00
C001618;PrimeFuel MT Online #1618;E-commerce;S;01/05/2024 00:00
C001619;NutriHub MT Online #1619;E-commerce;S;01/11/2024 00:00
C001620;FitNest MT Online #1620;E-commerce;L;01/06/2024 00:00
C001621;GymMart MT Online #1621;E-commerce;M;01/09/2024 00:00
C001622;NutriHub MT Online #1622;E-commerce;M;01/08/2024 00:00
C001623;ZenBasket MT Online #1623;E-commerce;M;01/11/2024 00:00
C001624;FitNest MT Online #1624;E-commerce;M;01/11/2024 00:00
